subject,condition,studyResp,studyResp2,rt1,rt2,whichItem,list
1,2,1,8,3.91695055022137,3.91695628524758,56,4
1,4,8,8,3.91694753180491,3.91694800229743,14,4
1,2,1,1,3.91695477603935,3.91695055027958,2,4
1,3,8,1,1.25023800344206,1.16694858827395,119,4
1,4,8,8,3.91694994654972,3.91695266310126,80,4
1,4,1,8,3.91694904101314,3.91694994654972,50,4
1,3,1,8,2.41692489356501,1.41689350188244,141,4
1,1,4,9,3.91695055022137,0,76,4
1,4,1,1,3.91698194196215,3.91697982902406,139,4
1,1,4,9,3.91695568157593,0,113,4
1,3,8,1,1.41689380368916,1.75023498496739,7,4
1,4,8,8,3.91697137738811,3.91695205948781,122,5
1,2,1,8,3.91695900185732,3.91694753180491,71,5
1,2,1,1,3.91694662626833,3.91695417230949,128,5
1,2,1,1,3.91695628524758,3.91695900185732,143,5
1,2,1,8,3.91695041704224,3.91694873920642,20,5
1,1,9,9,0,0,40,5
1,1,4,9,3.91697047185153,0,88,5
1,4,1,1,3.9169632276753,3.9169508520863,43,5
1,3,8,8,1.25022566330154,1.25022623146651,78,5
1,3,8,8,1.66690874495544,2.16691870579962,11,5
1,3,8,1,2.00025475572329,1.50025022804039,98,5
1,4,1,1,3.91695236129453,3.91694753180491,32,5
1,1,4,9,3.91694270231528,0,156,5
1,4,1,8,3.91696081293048,3.9169825456338,44,5
1,3,8,8,1.83357661898481,1.50022849533707,103,5
1,1,9,9,0,0,150,5
1,4,8,1,3.91695779445581,3.91696684976341,59,6
1,4,8,1,3.91694602259668,3.91696473688353,79,6
1,3,1,1,1.58357284596423,1.25026547111338,1,6
1,2,1,8,3.91696564242011,3.91695296496619,45,6
1,1,9,4,0,3.91697167925304,89,6
1,3,1,1,1.41689923690865,1.41690074605867,62,6
1,2,1,8,3.91696111473721,3.91694843734149,154,6
1,1,4,4,3.91694934287807,3.91695930366404,16,6
1,1,9,9,0,0,13,6
1,4,1,1,3.91694722993998,3.91694783366984,131,6
1,3,1,1,1.50025596306659,1.25022562785307,104,6
1,3,1,1,1.33357239316683,1.16688416246325,123,6
1,1,9,9,0,0,72,6
1,4,8,1,3.91695205948781,3.91694783366984,174,6
1,2,1,1,3.9169520594296,3.91695477603935,165,6
1,2,8,8,3.9169508520863,3.9169837529771,176,6
1,2,8,8,3.91696202027379,3.91695387050277,117,7
1,1,4,4,3.91696564242011,3.91694904101314,53,7
1,3,8,8,1.16690482094418,1.33356001757784,191,7
1,2,1,1,3.9169508520863,3.91695296502439,74,7
1,4,1,8,3.91695507784607,3.91695447417442,15,7
1,3,8,1,2.00024388934253,1.3335630359943,172,7
1,1,9,4,0,3.91695809632074,23,7
1,2,1,8,3.91695571696619,3.91695537976921,58,7
1,4,8,8,3.91697999765165,3.91695115389302,186,7
1,3,8,1,1.0835544335423,1.08355382981244,170,7
1,4,1,8,3.91694964468479,3.91695326677291,145,7
1,1,4,4,3.91695024841465,3.91697771608597,57,7
1,1,0,9,3.91697107558139,0,90,7
1,4,8,8,3.9169656423619,3.9169565870543,188,7
1,3,1,1,1.83357178949518,1.08356107404688,60,7
1,2,1,1,3.91695658711251,3.9169520594296,135,7
1,1,9,9,0,0,18,8
1,1,4,9,3.9169644350186,0,162,8
1,2,1,1,3.91696111473721,3.91696232213872,144,8
1,2,1,1,3.91697318846127,3.91695236129453,33,8
1,3,8,1,1.33355820656288,1.16693530714838,97,8
1,2,8,1,3.91695930372225,3.91695447417442,157,8
1,3,1,1,2.00024932250381,3.00027165893698,96,8
1,4,1,1,3.91696020920062,3.91696775529999,8,8
1,3,1,1,1.41689953871537,1.16689576563658,151,8
1,1,9,1,0,3.9169644350186,159,8
1,4,8,8,3.91695055022137,3.91696413315367,68,8
1,4,8,8,3.91694843728328,3.91697318846127,153,8
1,4,1,1,3.91697620687773,3.91695839812746,73,8
1,1,9,9,0,0,39,8
1,2,1,1,3.91695869999239,3.91697107558139,140,8
1,3,8,8,1.33358295768267,1.16701137163909,81,8
2,2,1,1,3.91721361948657,3.91722056204526,6,1
2,3,6,7,2.33374475534947,1.6670134927117,118,1
2,3,4,3,3.91721120468719,3.3338159920313,184,1
2,1,9,9,0,0,161,1
2,2,8,8,3.9172003380736,3.9172078843294,86,1
2,3,1,1,2.33372966283423,1.50032448911952,115,1
2,4,8,8,3.91719007516076,3.91720063992398,179,1
2,4,8,8,3.91723474901301,3.91720969543167,64,1
2,3,7,7,1.66702013341637,1.58367472606915,181,1
2,1,9,9,0,0,100,1
2,2,1,1,3.91719641401869,3.917203054727,3,1
2,1,9,9,0,0,163,1
2,2,8,1,3.91719611216831,3.91719460291642,29,1
2,4,8,8,3.91720154547511,3.9171985269677,107,1
2,4,1,8,3.91720486582926,3.91719882882171,177,1
2,1,9,4,0,3.91719158441265,124,1
2,2,8,8,3.91721301578582,3.91720003622322,85,2
2,1,9,9,0,0,28,2
2,2,1,1,3.91719037701114,3.91720516767964,25,2
2,4,1,1,3.91720788433304,3.91721935464375,129,2
2,1,4,9,3.9171882640585,0,137,2
2,2,1,1,3.91720154547511,3.91720969543167,37,2
2,3,1,1,1.08362944851615,1.66701288901095,189,2
2,1,4,9,3.91721120468355,0,185,2
2,1,9,9,0,0,183,2
2,4,1,8,3.91723203235597,3.91719641401869,110,2
2,3,3,1,1.4170068520034,1.83368770563538,19,2
2,4,7,8,3.91719279181052,3.9171944787231,102,2
2,2,2,1,3.91722146759639,3.91719520661718,112,2
2,3,2,2,3.75052008813873,1.50067222071448,125,2
2,3,2,7,2.91711581997515,1.41702858522694,111,2
2,4,1,1,3.91719098071189,3.91720184732549,166,2
2,4,8,8,3.91721029913606,3.91719792326694,95,3
2,1,9,9,0,0,192,3
2,1,4,9,3.91725104892976,0,133,3
2,1,9,9,0,0,126,3
2,3,1,2,1.8336928370918,2.33373569983814,52,3
2,3,3,1,2.3337390201923,2.3337314739365,47,3
2,3,7,8,2.25040357390753,1.91711612182553,26,3
2,3,2,2,1.9170264722743,2.08371336291384,31,3
2,4,8,8,3.91719792327058,3.91719309366454,69,3
2,2,1,1,3.91720939358493,3.91721482688808,121,3
2,2,8,1,3.91719822512096,3.91719882882171,61,3
2,2,1,1,3.91721150653757,3.91719671586907,147,3
2,4,8,1,3.91719430106605,3.91722104155269,30,3
2,1,9,9,0,0,167,3
2,2,8,1,3.91719611216467,3.91720667693153,146,3
2,4,1,1,3.91719973437284,3.91718947146001,66,3
2,1,4,4,3.91720335657374,3.9171976214202,139,4
2,1,9,9,0,0,80,4
2,1,9,9,0,0,14,4
2,4,1,1,3.91719822512096,3.91719188626303,119,4
2,3,1,1,1.6670143982592,1.58368166862783,99,4
2,1,9,4,0,3.91719611216831,50,4
2,2,8,8,3.91720909173455,3.9171882640585,34,4
2,4,0,8,3.91719188625939,3.91718977331038,141,4
2,3,7,8,3.91721029913242,1.58366899091197,56,4
2,2,1,1,3.91718675481025,3.91719581031794,113,4
2,2,8,1,3.91719399921567,3.91719435452978,76,4
2,2,8,2,3.91719852697133,3.9171882640585,4,4
2,4,1,1,3.91718313260571,3.91721482688808,7,4
2,3,7,8,2.00037097407039,2.25038817953828,2,4
2,3,2,7,2.3337308702321,1.50032509281664,187,4
2,4,8,1,3.9171949047668,3.91718977331038,155,4
2,4,1,1,3.91720003621958,3.91719369736529,78,5
2,3,3,6,2.41707567388221,1.58364894459737,71,5
2,1,9,9,0,0,44,5
2,1,4,4,3.91719520661718,3.91719822511732,122,5
2,4,1,1,3.9172003380736,3.91719128256227,11,5
2,2,1,1,3.91721029913242,3.91719913067209,40,5
2,3,1,1,1.75035135379949,1.33364544658616,143,5
2,4,1,2,3.91719399921567,3.91722176944677,98,5
2,4,1,1,3.91719430106605,3.91719007516076,103,5
2,2,7,1,3.91719158441265,3.91719460291642,150,5
2,3,7,2,2.41707024057541,2.00037852032983,128,5
2,2,1,8,3.91720245102624,3.91720003622322,88,5
2,1,4,9,3.91719188626303,0,43,5
2,1,4,4,3.91719460291279,0.0835319508587418,32,5
2,3,2,2,2.16705273325351,1.41698783543325,20,5
2,2,1,1,3.91718735850736,3.91724863412674,156,5
2,1,9,4,0,3.91719369736529,174,6
2,3,1,1,3.91722388239941,3.91719399921203,154,6
2,4,8,1,3.91719128256227,3.91719701771581,104,6
2,1,4,4,3.91720788433304,3.91719369736529,59,6
2,4,1,1,3.91718977331038,3.91719188626303,123,6
2,3,1,8,2.41707507018145,1.25030607624649,176,6
2,2,8,8,3.91720396027449,3.91720637508115,13,6
2,4,8,8,3.91719188626303,3.9171921881134,62,6
2,3,1,1,2.08371275921309,1.91703371668336,165,6
2,2,1,1,3.91719973437284,3.91719128256227,89,6
2,2,1,1,3.91720335657737,3.91719098071189,72,6
2,2,1,8,3.91719822512096,3.91719339551491,16,6
2,4,8,7,3.91719399921203,3.91719037701114,1,6
2,1,9,9,0,0,79,6
2,3,7,8,1.83369404449331,1.75035376859887,45,6
2,1,9,4,0,3.91718796220812,131,6
2,4,1,8,3.91720335657374,3.91719248996014,170,7
2,1,9,4,0,3.91720848803379,188,7
2,4,8,8,3.91719309366454,3.91719309366454,172,7
2,2,8,2,3.91721693984073,3.91720033806996,57,7
2,1,4,9,3.91719098071189,0,15,7
2,4,8,8,3.91719399921567,3.91718947146001,191,7
2,2,8,1,3.91719581031794,3.91719399921567,90,7
2,1,9,9,0,0,186,7
2,2,1,1,3.91719279181416,3.91719339551491,23,7
2,2,8,8,3.91720275287298,3.9171949047668,53,7
2,4,1,1,3.91720305472336,3.91719098071189,60,7
2,3,8,1,1.3336659724082,1.41699840019282,58,7
2,3,8,8,1.1669633855563,0.583578737663629,74,7
2,3,1,7,3.33384315856165,1.41700715385377,117,7
2,1,9,9,0,0,145,7
2,3,1,2,2.08373660538928,1.6670134927117,135,7
2,2,1,8,3.91720486582926,3.91719822512096,18,8
2,4,1,1,3.91720728062865,3.91718886775925,151,8
2,3,8,1,1.41700564460189,1.41699115578376,157,8
2,2,8,8,3.91719158441265,3.91718856590887,162,8
2,1,4,4,3.91719581031794,3.91719098071189,73,8
2,2,1,1,3.91721211023469,3.91719792327058,159,8
2,3,6,7,2.00041444052113,1.66700866310202,33,8
2,4,8,1,3.9171949047668,3.91719309366454,96,8
2,2,1,1,3.91719701771945,3.9172003380736,39,8
2,1,9,9,0,0,68,8
2,1,4,9,3.91719007516076,0,153,8
2,4,8,8,3.91723957861541,3.91720094177435,81,8
2,1,4,4,3.91719822511732,3.91719731956982,8,8
2,3,3,2,2.25039451839984,2.16705424250904,144,8
2,4,1,8,3.91718916960963,3.91719007516076,97,8
2,3,1,1,2.00037640737719,1.58366657610895,140,8
3,1,9,9,0,0,29,1
3,2,8,8,3.91696805710671,3.91694843734149,184,1
3,1,9,9,0,0,3,1
3,3,5,3,3.91696081287228,1.41690889582969,177,1
3,2,3,1,3.91700125992065,3.91695839818567,181,1
3,2,1,1,3.91695869999239,3.91699371382128,118,1
3,4,1,1,3.91695477603935,3.91695115395123,163,1
3,3,2,6,1.41689186490839,0.750212044862565,179,1
3,1,9,9,0,0,86,1
3,1,9,9,0,0,6,1
3,4,1,1,3.91694783366984,3.91694904101314,124,1
3,4,8,1,3.91695024835644,3.9169475317467,100,1
3,3,3,0,1.08360363397514,0.583546585578006,107,1
3,4,1,1,3.91694481519517,3.91694800776895,161,1
3,2,1,1,3.91695236129453,3.91697771614417,115,1
3,3,3,8,1.66690180252772,0.750216572487261,64,1
3,4,1,1,3.91696352948202,3.91697771614417,183,2
3,3,3,7,0.750219892768655,1.08358039200539,102,2
3,3,2,3,0.833547642047051,1.41689259634586,129,2
3,4,8,1,3.91694692813326,3.91694632446161,137,2
3,1,9,9,0,0,85,2
3,1,9,9,0,0,37,2
3,1,4,9,0.666881579032633,0,112,2
3,2,1,1,3.91696503869025,3.91696715162834,125,2
3,3,2,8,0.916880824428517,1.00021581794135,166,2
3,1,4,9,0.916887464991305,0,25,2
3,4,1,8,3.91694481519517,3.91694873914821,28,2
3,2,1,1,3.91695145575795,3.91695447423263,189,2
3,3,0,3,0.916884144709911,1.00022758980049,110,2
3,4,1,8,3.91695145575795,3.91695266310126,185,2
3,2,8,1,3.9169451170601,3.91695417230949,19,2
3,2,1,1,3.91695598338265,3.91697107558139,111,2
3,3,0,3,1.08356560167158,0.916896520298906,69,3
3,4,1,1,3.91695688897744,3.91694541892502,192,3
3,3,3,3,1.00022155296756,1.08361932978733,66,3
3,3,3,6,1.16689093620516,1.00022517505568,30,3
3,2,1,1,3.91696111473721,3.9169541723677,26,3
3,1,9,4,0,3.91696473688353,61,3
3,2,1,1,3.9169541723677,3.916949644743,31,3
3,4,8,1,3.91695175762288,3.91697077371646,126,3
3,1,4,9,3.91694873914821,0,147,3
3,3,0,3,0.916885050246492,1.0002514354419,95,3
3,1,9,9,0,0,146,3
3,4,1,1,3.91697047185153,3.9169520594296,167,3
3,2,1,1,3.91694085637573,3.91695507790428,52,3
3,4,1,1,3.91694317827933,3.91695387050277,133,3
3,1,9,4,0,3.91696038329974,121,3
3,2,1,1,3.9169508520863,3.9169508520863,47,3
3,2,8,1,3.91697107552318,3.91695507784607,56,4
3,2,8,8,3.91695356863784,3.91695266310126,2,4
3,3,3,0,1.16695371962851,1.0002197418944,119,4
3,4,8,1,3.91694722993998,3.9169508520863,50,4
3,3,2,2,1.33355911209947,1.16690331173595,141,4
3,1,1,9,1.41689169075107,0,76,4
3,1,1,9,1.16688640858047,0,34,4
3,4,1,1,3.91695055027958,3.91695205948781,139,4
3,1,9,9,0,0,4,4
3,1,4,9,3.91694843728328,0,113,4
3,2,8,1,3.91696926450823,3.91698646958685,99,4
3,3,3,0,0.750210233789403,1.00022276031086,7,4
3,4,8,1,3.91695568157593,3.91694632446161,80,4
3,2,8,8,3.91697318851948,3.91696624603355,187,4
3,4,1,1,3.91694994654972,3.9169780179509,14,4
3,3,2,1,0.916882937366609,1.16688610671554,155,4
3,3,6,2,1.00024268194102,0.833555791759864,11,5
3,1,9,9,0,0,88,5
3,2,1,1,3.91696413315367,3.91696594422683,20,5
3,2,4,1,3.916955379711,3.91696715157013,128,5
3,4,8,1,3.91696081287228,3.91695900185732,32,5
3,1,9,9,0,0,40,5
3,1,4,9,3.91695447417442,0,156,5
3,4,1,1,3.91696624603355,3.91696292581037,122,5
3,2,1,1,3.91695900185732,3.91696081293048,143,5
3,2,1,1,3.91696111473721,3.91697620687773,71,5
3,1,9,4,0,3.91696956631495,150,5
3,3,0,1,1.00023302301997,0.833553377073258,103,5
3,4,8,8,3.91694873914821,3.91695296502439,44,5
3,3,7,7,0.916882333694957,0.750234381237533,78,5
3,3,2,7,1.00024419120746,0.916895011090674,98,5
3,4,1,1,3.91697650874266,3.91695477598114,43,5
3,1,9,9,0,0,89,6
3,1,9,9,0,0,16,6
3,2,1,8,3.91701393731637,3.91698314930545,176,6
3,3,0,3,0.916933948872611,0.916988582524937,1,6
3,2,1,1,3.91699944884749,3.91697952715913,154,6
3,2,1,1,3.91699932113988,3.91698164003901,165,6
3,3,1,8,0.916904670011718,1.00023211742518,62,6
3,1,9,9,0,0,13,6
3,4,1,1,3.91699220461305,3.91696805716492,79,6
3,4,1,1,3.91699160088319,3.9169689627015,59,6
3,4,1,1,3.91701967234258,3.91696292581037,174,6
3,3,0,2,1.16694828640902,0.833570582151879,123,6
3,4,1,1,3.91698858246673,3.91696775529999,131,6
3,2,1,8,3.91699009167496,3.91696383128874,45,6
3,3,8,1,0.833555884717498,0.833550358656794,104,6
3,1,2,9,0.916888068721164,0,72,6
3,3,3,1,1.58358190127183,1.00021823268617,172,7
3,2,8,1,3.91696866077837,3.91695809632074,117,7
3,2,8,1,3.916955379711,3.91695598338265,58,7
3,1,9,9,0,0,53,7
3,4,1,1,3.91695658711251,3.91695175756468,15,7
3,1,9,9,0,0,23,7
3,4,8,8,3.91695326683111,3.91696956631495,145,7
3,2,1,1,3.916955379711,3.91695900185732,74,7
3,1,9,9,0,0,90,7
3,3,7,2,0.750240719993599,0.833559112041257,191,7
3,3,8,3,0.916905575606506,3.91695387050277,60,7
3,2,8,1,3.91695387050277,3.91695688891923,135,7
3,4,2,8,3.91694149491377,3.91695598344086,186,7
3,4,1,8,3.91696202027379,3.91695628524758,188,7
3,1,9,2,0,0.916955379710998,57,7
3,3,1,1,0.666880673496053,0.833549151255284,170,7
3,1,1,2,0.750221402035095,1.50023453217,162,8
3,1,3,9,0.916895916627254,0,18,8
3,4,1,8,3.9169508520863,3.91696805716492,8,8
3,1,9,9,0,0,39,8
3,3,0,1,1.08357495884411,0.750221100170165,97,8
3,2,1,1,3.91697258473141,3.91696503869025,33,8
3,2,8,8,3.9169928082847,3.916955379711,144,8
3,2,1,0,3.91696141660213,3.91696020920062,157,8
3,1,4,9,3.91695658711251,0,159,8
3,2,1,1,3.91695719078416,3.91696262394544,140,8
3,4,1,1,3.9169383487897,3.91696202027379,153,8
3,3,2,2,1.00022849533707,0.916891690751072,151,8
3,4,1,1,3.91695477603935,3.91695356869604,73,8
3,3,2,4,1.00021883635782,3.91696986823808,96,8
3,4,2,8,3.91698345117038,3.9169792252942,68,8
3,3,2,7,1.08355956483865,0.833556999161374,81,8
4,4,8,8,3.91709417599486,3.91707817837596,179,1
4,3,7,7,3.91710323130246,3.91708270600066,115,1
4,1,4,9,3.91707817837596,0,161,1
4,3,7,2,3.91708632808877,3.91712134180125,181,1
4,1,9,9,0,0,100,1
4,4,8,8,3.91709327045828,3.91708361153724,177,1
4,3,8,8,3.91708300780738,3.9170740005211,118,1
4,1,9,9,0,0,124,1
4,4,8,8,3.91708995023509,3.91707998944912,107,1
4,2,1,8,3.91709296865156,3.91710896632867,3,1
4,2,1,8,3.91708240419393,3.91712768049911,6,1
4,1,9,4,0,3.91711017367197,163,1
4,2,8,8,3.91707817837596,3.91708270600066,29,1
4,2,8,8,3.91709266678663,3.91708330973051,86,1
4,4,8,1,3.91708180046408,3.91707817831775,64,1
4,3,7,7,3.91707968758419,3.91708361153724,184,1
4,1,4,4,3.91709779808298,3.91708029125584,28,2
4,1,9,9,0,0,183,2
4,1,9,9,0,0,137,2
4,2,8,8,3.91711651231162,3.91709840181284,85,2
4,4,8,1,3.91710745706223,3.91708119679242,102,2
4,2,8,1,3.91708512074547,3.91708602622384,112,2
4,3,7,2,3.91708270600066,3.91708512074547,111,2
4,3,8,1,3.9171162105049,3.91708481888054,125,2
4,2,8,1,3.91708934656344,3.91708844102686,37,2
4,2,1,1,3.91708451707382,3.91709145938512,25,2
4,3,8,2,3.91710353316739,3.91709809994791,19,2
4,4,1,1,3.91708572441712,3.91708904469851,129,2
4,3,7,8,3.91710413678084,3.91707787651103,189,2
4,4,1,8,3.91709025210002,3.91707848024089,166,2
4,1,9,9,0,0,185,2
4,4,8,1,3.91707848018268,3.91707787651103,110,2
4,1,4,9,3.91711289028171,0,126,3
4,3,6,3,3.91709176125005,3.91707606549608,47,3
4,4,2,1,3.91708330973051,3.91708149859915,30,3
4,1,9,4,0,3.91707968758419,192,3
4,1,9,4,0,3.91709991102107,167,3
4,4,1,8,3.91708783735521,3.91708451707382,69,3
4,3,2,7,3.91708421520889,3.91710353310918,26,3
4,2,2,8,3.91709598706802,3.91708089492749,61,3
4,2,8,8,3.91708391340217,3.91711590863997,146,3
4,3,2,7,3.91709296865156,3.91709085577168,52,3
4,3,7,7,3.91708300786559,3.91708421520889,31,3
4,1,4,9,3.91708481888054,0,133,3
4,4,8,8,3.91709387418814,3.91710987180704,66,3
4,2,1,8,3.91708632814698,3.91708180046408,147,3
4,4,8,1,3.91708059312077,3.9170751599595,95,3
4,2,8,8,3.91708995017689,3.91708723362535,121,3
4,4,1,8,3.91710111836437,3.91709508153144,141,4
4,4,8,1,3.91708451707382,3.91709327045828,7,4
4,1,9,4,0,3.91710353310918,50,4
4,3,4,2,0.000241775647737086,3.91708481888054,2,4
4,4,1,8,3.91708270600066,3.91708240419393,155,4
4,1,9,9,0,0,14,4
4,4,8,8,3.91710081655765,3.91709809994791,119,4
4,1,9,9,0,0,80,4
4,3,2,7,3.91709025204182,3.91708270600066,56,4
4,2,8,8,3.91710745706223,3.91708995023509,34,4
4,2,8,1,3.91708451707382,3.91708572441712,4,4
4,3,2,2,3.91708270600066,3.91708572441712,187,4
4,3,2,2,3.91708089492749,3.91707878204761,99,4
4,2,1,8,3.91708753549028,3.91709327051649,113,4
4,1,4,4,3.91711444739485,3.91708227724303,139,4
4,2,1,8,3.91708180046408,3.91708089492749,76,4
4,2,1,1,3.91710353310918,3.91708783735521,40,5
4,2,1,8,3.91709357232321,3.91708632808877,156,5
4,2,1,8,3.91708451701561,3.91709417605307,150,5
4,3,4,1,0.583560821833089,3.91707848018268,128,5
4,4,8,8,3.91710383497411,3.91708149859915,11,5
4,1,9,4,0,3.16705976601224,44,5
4,1,9,9,0,0,43,5
4,1,4,9,3.91707938577747,0,122,5
4,1,9,4,0,3.91708330967231,32,5
4,2,8,7,3.91708512074547,3.917082102329,88,5
4,4,8,1,3.91708753549028,3.91708089492749,98,5
4,3,8,8,3.91708330967231,3.917082102329,20,5
4,3,1,7,3.91708180046408,3.91708783735521,143,5
4,3,2,7,3.91708964837017,3.91707787651103,71,5
4,4,2,8,3.91708481888054,3.91708361153724,103,5
4,4,1,8,3.91707727283938,3.91707727283938,78,5
4,2,8,0,3.91709628893295,3.91708451707382,13,6
4,4,8,8,3.91709870361956,3.91708330973051,1,6
4,2,8,0,3.917082102329,3.91708481888054,89,6
4,3,8,8,3.91708180046408,3.91709025204182,176,6
4,3,1,1,3.91708844102686,3.91707938571926,154,6
4,1,9,9,0,0,131,6
4,4,8,8,3.91707878204761,3.91708119679242,123,6
4,1,9,0,0,3.91708330973051,59,6
4,1,9,9,0,0,79,6
4,4,1,0,3.91707727283938,3.91708451707382,104,6
4,4,8,1,3.91707968758419,3.91708149865735,62,6
4,1,9,9,0,0,174,6
4,3,8,7,2.58367793669458,3.91707908391254,45,6
4,3,8,2,1.58362209587358,3.91707878204761,165,6
4,2,0,8,3.91708512074547,3.91708602628205,16,6
4,2,0,1,3.91708240413573,3.91711530496832,72,6
4,4,7,1,3.91710172203602,3.91717356059235,172,7
4,3,8,0,3.0837464548531,2.75035134446807,117,7
4,2,8,1,3.91709477966651,3.91710353316739,23,7
4,1,9,9,0,0,188,7
4,1,9,9,0,0,186,7
4,2,8,8,3.91710685339058,3.91714398004115,53,7
4,2,1,8,3.91708421520889,3.91708904469851,90,7
4,3,7,7,0.58356172736967,3.91709508153144,58,7
4,2,8,1,3.91708934656344,3.91709055390675,57,7
4,4,8,0,3.91708029125584,3.91710775892716,60,7
4,3,7,7,3.41707835328998,1.58362179400865,135,7
4,1,9,4,0,3.91708361153724,15,7
4,4,8,8,3.91708391340217,3.9170821022708,191,7
4,4,1,1,3.91707817831775,3.917082102329,170,7
4,3,8,8,2.08365258190315,2.83372955169762,74,7
4,1,9,9,0,0,145,7
4,3,7,7,1.66703592042904,3.70861258776858,144,8
4,1,9,9,0,0,8,8
4,1,9,9,0,0,153,8
4,4,8,8,3.91708180046408,3.87419604294701,81,8
4,4,8,0,3.91708059306256,3.87286310730269,97,8
4,4,1,8,3.9170808949857,3.87378795212135,96,8
4,1,4,9,3.91708632808877,0,73,8
4,3,0,2,1.91699305881048,3.87400316575076,157,8
4,2,1,7,3.91023722389946,3.87275323667564,159,8
4,2,8,2,3.87274237035308,3.87390959460754,162,8
4,2,8,8,3.87295275443466,3.87253138254164,18,8
4,1,9,9,0,0,68,8
4,3,0,2,3.87308767798822,3.87099500506883,140,8
4,2,8,8,3.87178915226832,3.87441819894593,39,8
4,4,8,2,3.87346618826268,3.87309612956597,151,8
4,3,1,8,3.87359145283699,3.87304270343157,33,8
5,3,7,2,3.33406351413578,3.91741585079581,177,1
5,1,4,9,3.9174196200911,0,3,1
5,3,8,8,3.91742777777836,1.75054411962628,64,1
5,2,1,1,3.91744467406534,3.91743561078329,184,1
5,4,1,1,3.91738506150432,3.91743440320715,163,1
5,1,4,9,3.91745646181516,0,6,1
5,1,4,4,3.91741765418556,3.91740633838344,86,1
5,3,1,8,3.91742354410235,1.75053626357112,107,1
5,4,8,8,3.91742747602984,3.91740786307491,100,1
5,2,8,8,3.91743123775814,3.91742942656856,181,1
5,3,8,8,3.91742715879809,1.83387984253932,179,1
5,4,8,1,3.9174410518026,3.91745658579748,161,1
5,2,1,8,3.91742414794862,3.91744054132141,115,1
5,2,1,1,3.91741675627418,3.91744965082034,118,1
5,1,9,9,0,0,29,1
5,4,1,1,3.9174060288351,3.91740708914585,124,1
5,4,0,1,3.91741409432143,3.91744692646898,137,2
5,4,8,8,3.91739501501434,3.91741614486091,28,2
5,2,8,8,3.91743924072944,3.91741585067939,189,2
5,1,9,9,0,0,112,2
5,3,2,3,3.91741328104399,3.91741644684225,110,2
5,3,7,1,3.91743832733482,3.08400806353893,129,2
5,3,8,8,3.91741614497732,3.91743003798183,102,2
5,2,8,8,3.91745326551609,3.91742853634059,125,2
