subject,condition,named,afc,whichSide,whichResp,whichItem,trial
14,4,0,1,0,0,150,68
14,4,1,1,1,1,88,69
14,2,1,1,1,1,98,70
14,1,0,0,1,0,71,71
14,2,0,1,1,1,103,72
14,1,0,0,1,0,20,73
14,3,1,1,1,1,122,74
14,2,0,1,0,0,11,75
14,1,0,1,0,0,128,76
14,4,0,0,1,0,40,77
14,3,1,1,1,1,43,78
14,2,1,1,0,0,78,79
14,4,1,1,1,1,156,80
14,1,1,1,0,0,165,81
14,2,1,1,0,0,104,82
14,2,0,1,0,0,62,83
14,1,0,0,1,0,154,84
14,4,1,0,0,1,13,85
14,4,1,1,0,0,72,86
14,3,1,1,1,1,79,87
14,3,0,1,0,0,174,88
14,2,1,1,0,0,1,89
14,4,1,1,0,0,89,90
14,3,1,1,1,1,131,91
14,4,1,1,1,1,16,92
14,3,1,1,0,0,59,93
14,2,0,1,1,1,123,94
14,1,0,1,0,0,45,95
14,1,1,0,1,0,176,96
14,2,0,1,0,0,172,97
14,2,0,0,1,0,60,98
14,1,0,1,1,1,58,99
14,4,1,1,1,1,90,100
14,4,0,1,1,1,53,101
14,3,1,1,0,0,188,102
14,3,0,0,1,0,145,103
14,1,0,1,1,1,117,104
14,2,1,1,1,1,191,105
14,3,1,1,1,1,15,106
14,1,0,0,0,1,135,107
14,1,1,1,0,0,74,108
14,4,1,1,0,0,23,109
14,2,1,0,1,0,170,110
14,4,0,1,1,1,57,111
14,3,1,1,0,0,186,112
14,4,0,1,1,1,159,113
14,1,1,1,0,0,157,114
14,1,1,1,0,0,144,115
14,2,1,1,1,1,151,116
14,3,0,0,0,1,73,117
14,4,0,0,0,1,39,118
14,2,1,1,0,0,81,119
14,3,0,0,1,0,8,120
14,4,1,0,1,2,18,121
14,3,0,0,0,1,153,122
14,2,1,1,0,0,97,123
14,4,0,1,1,1,162,124
14,1,1,0,1,0,140,125
14,3,1,1,1,1,68,126
14,2,1,1,0,0,96,127
14,1,1,1,0,0,33,128
15,2,0,0,1,0,118,1
15,4,1,1,1,1,124,2
15,3,0,1,1,1,177,3
15,4,0,0,0,1,161,4
15,3,1,1,1,1,107,5
15,2,1,1,0,0,181,6
15,1,0,0,0,1,86,7
15,1,0,0,0,1,3,8
15,4,1,1,0,0,100,9
15,3,0,1,0,0,64,10
15,1,0,0,1,0,6,11
15,4,0,0,1,0,163,12
15,2,0,1,0,0,184,13
15,1,1,1,0,0,29,14
15,2,0,0,0,1,115,15
15,3,0,1,1,1,179,16
15,2,0,1,1,1,189,17
15,3,1,1,1,1,166,18
15,4,1,1,0,0,137,19
15,1,0,1,0,0,85,20
15,2,0,0,1,0,111,21
15,1,1,0,1,0,37,22
15,3,0,1,1,1,102,23
15,4,0,0,0,1,183,24
15,2,0,0,0,1,19,25
15,3,1,1,1,1,129,26
15,3,0,1,1,1,110,27
15,1,1,0,1,0,112,28
15,4,1,1,0,0,28,29
15,2,1,1,0,0,125,30
15,1,1,1,0,0,25,31
15,4,0,1,1,1,185,32
15,3,1,1,0,0,30,33
15,3,0,1,0,0,66,34
15,2,0,0,1,0,52,35
15,4,1,1,1,1,126,36
15,2,0,1,1,1,31,37
15,1,0,0,0,1,147,38
15,4,1,1,0,0,192,39
15,1,1,0,1,0,61,40
15,1,1,1,0,0,146,41
15,3,1,1,0,0,95,42
15,4,0,1,1,1,133,43
15,2,0,0,1,0,47,44
15,4,0,1,1,1,167,45
15,2,0,0,0,1,26,46
15,3,1,1,1,1,69,47
15,1,1,0,0,1,121,48
15,2,0,0,1,0,187,49
15,4,1,1,0,0,80,50
15,3,1,1,1,1,155,51
15,4,0,1,0,0,139,52
15,2,0,1,1,1,99,53
15,1,0,1,1,1,113,54
15,3,1,1,1,1,7,55
15,1,0,0,0,1,34,56
15,4,0,1,1,1,50,57
15,2,1,1,0,0,2,58
15,1,0,1,1,1,4,59
15,1,1,0,1,0,76,60
15,3,1,1,1,1,141,61
15,4,0,1,0,0,14,62
15,2,0,0,0,1,56,63
15,3,0,1,0,0,119,64
15,4,1,1,1,1,32,65
15,4,1,1,0,0,44,66
15,3,0,1,0,0,98,67
15,1,0,0,1,0,88,68
15,2,1,0,1,0,143,69
15,2,0,1,0,0,71,70
15,3,1,1,1,1,103,71
15,1,1,0,1,0,150,72
15,3,1,1,0,0,11,73
15,2,0,1,0,0,128,74
15,1,0,1,1,1,40,75
15,3,1,1,1,1,78,76
15,1,1,1,0,0,156,77
15,4,1,1,1,1,122,78
15,4,1,1,0,0,43,79
15,2,1,1,0,0,20,80
15,1,1,0,1,0,72,81
15,2,1,1,1,1,154,82
15,2,1,1,0,0,165,83
15,1,1,1,0,0,13,84
15,4,0,1,0,0,174,85
15,3,1,1,1,1,104,86
15,3,0,1,0,0,62,87
15,4,1,1,0,0,79,88
15,1,1,0,1,0,89,89
15,1,1,1,0,0,16,90
15,4,1,1,0,0,131,91
15,4,0,1,0,0,59,92
15,2,1,1,1,1,176,93
15,3,0,1,1,1,1,94
15,3,1,1,0,0,123,95
15,2,1,1,1,1,45,96
15,3,1,1,1,1,172,97
15,4,1,1,0,0,188,98
15,2,0,0,1,0,58,99
15,1,1,1,0,0,90,100
15,3,0,0,0,1,60,101
15,4,1,1,1,1,145,102
15,1,0,1,0,0,53,103
15,2,0,1,0,0,117,104
15,2,0,1,1,1,135,105
15,4,1,1,0,0,15,106
15,4,1,1,0,0,186,107
15,3,0,0,1,0,191,108
15,3,0,0,1,0,170,109
15,1,1,0,1,0,23,110
15,2,1,1,0,0,74,111
15,1,1,1,0,0,57,112
15,1,0,1,1,1,39,113
15,3,1,1,0,0,81,114
15,4,0,1,0,0,73,115
15,3,1,1,1,1,151,116
15,1,0,1,0,0,159,117
15,2,0,1,0,0,144,118
15,2,1,1,1,1,157,119
15,4,1,1,0,0,8,120
15,3,1,1,0,0,97,121
15,1,0,1,1,1,18,122
15,4,0,1,0,0,153,123
15,4,1,1,0,0,68,124
15,3,1,1,1,1,96,125
15,1,0,1,0,0,162,126
15,2,1,0,1,0,140,127
15,2,1,1,0,0,33,128
16,3,0,0,0,1,118,1
16,4,1,1,0,0,107,2
16,3,0,1,1,1,181,3
16,2,0,1,0,0,3,4
16,1,0,0,0,1,124,5
16,2,0,1,1,1,86,6
16,1,1,0,1,0,161,7
16,4,1,0,0,1,177,8
16,1,1,1,0,0,100,9
16,3,0,0,0,1,184,10
16,2,0,1,1,1,29,11
16,3,0,1,1,1,115,12
16,2,0,1,1,1,6,13
16,4,1,1,1,1,64,14
16,1,1,1,0,0,163,15
16,4,0,1,1,1,179,16
16,1,0,0,1,0,183,17
16,4,1,1,0,0,102,18
16,3,1,1,1,1,189,19
16,1,1,0,1,0,137,20
16,2,0,1,0,0,85,21
16,2,1,1,1,1,37,22
16,4,0,1,0,0,166,23
16,3,0,1,0,0,111,24
16,4,0,0,1,0,110,25
16,3,1,1,1,1,19,26
16,1,0,0,0,1,185,27
16,2,1,1,0,0,25,28
16,3,0,1,0,0,125,29
16,2,1,1,0,0,112,30
16,4,1,1,1,1,129,31
16,1,1,0,1,0,28,32
16,2,1,0,1,2,147,33
16,1,1,1,0,0,192,34
16,4,1,1,1,1,66,35
16,3,0,1,0,0,52,36
16,1,0,1,1,1,126,37
16,4,1,1,0,0,30,38
16,3,0,0,0,1,31,39
16,2,1,1,1,1,61,40
16,3,0,1,0,0,47,41
16,3,0,1,1,1,26,42
16,2,1,0,0,1,121,43
16,4,0,1,1,1,95,44
16,4,1,1,0,0,69,45
16,1,1,0,1,NaN,133,46
16,2,1,1,1,1,146,47
16,1,0,0,0,2,167,48
16,1,0,0,1,0,80,49
16,1,1,1,0,0,139,50
16,3,0,1,0,0,99,51
16,4,1,1,1,1,155,52
16,4,1,1,1,1,7,53
16,3,0,0,0,1,187,54
16,2,1,1,0,0,34,55
16,2,0,1,1,1,113,56
16,3,0,0,1,0,56,57
16,4,1,1,1,1,119,58
16,3,0,1,0,0,2,59
16,4,1,1,1,1,141,60
16,1,0,0,1,0,50,61
16,2,0,0,1,0,76,62
16,2,0,1,0,0,4,63
16,1,0,0,1,0,14,64
16,4,1,1,0,0,103,65
16,2,0,1,0,0,88,66
16,4,1,1,0,0,98,67
16,3,0,1,1,1,143,68
16,2,1,1,1,1,150,69
16,3,0,1,0,0,71,70
16,1,1,1,0,0,44,71
16,1,1,0,1,0,32,72
16,1,1,0,1,0,122,73
16,4,1,1,1,1,11,74
16,3,0,1,1,1,20,75
16,2,0,0,1,0,40,76
16,2,1,1,1,1,156,77
16,3,0,1,1,1,128,78
16,4,1,1,1,1,78,79
16,1,1,1,0,0,43,80
16,2,1,1,0,0,72,81
16,2,1,1,0,0,13,82
16,1,1,1,0,0,79,83
16,4,1,1,1,1,104,84
16,3,0,0,0,1,154,85
16,4,0,1,0,0,62,86
16,1,0,1,0,0,174,87
16,3,1,1,0,0,165,88
16,4,1,1,1,1,123,89
16,1,1,0,0,1,131,90
16,1,0,0,0,1,59,91
16,3,0,1,1,1,45,92
16,3,1,1,0,0,176,93
16,2,1,1,1,1,16,94
16,4,1,1,1,1,1,95
16,2,1,1,0,0,89,96
16,2,0,1,1,1,90,97
16,4,1,1,0,0,172,98
16,1,1,1,0,0,188,99
16,1,0,0,0,1,145,100
16,3,0,1,1,1,58,101
16,2,0,0,1,0,53,102
16,3,0,1,1,1,117,103
16,4,0,1,1,1,60,104
16,3,1,1,1,1,74,105
16,1,1,0,1,0,186,106
16,3,0,1,1,1,135,107
16,2,1,1,1,1,57,108
16,4,0,0,1,0,191,109
16,2,1,1,1,1,23,110
16,4,1,1,0,0,170,111
16,1,0,0,1,0,15,112
16,1,0,0,0,1,73,113
16,1,0,0,1,0,8,114
16,2,0,0,1,0,39,115
16,2,0,1,1,1,159,116
16,4,1,1,1,1,151,117
16,3,1,1,0,0,157,118
16,4,1,1,1,1,81,119
16,3,0,1,0,0,144,120
16,4,1,1,1,1,97,121
16,4,1,1,0,0,96,122
16,1,0,1,0,0,153,123
16,1,1,1,0,0,68,124
16,2,0,1,1,1,162,125
16,3,0,0,1,0,140,126
16,2,1,1,0,0,18,127
16,3,0,0,0,1,33,128
17,4,1,1,0,0,181,1
17,3,0,1,0,0,3,2
17,2,1,1,1,1,124,3
17,3,0,0,0,1,86,4
17,4,0,1,0,0,118,5
17,2,0,0,1,0,161,6
17,1,0,0,1,0,107,7
17,1,1,0,1,0,177,8
17,3,1,1,1,1,29,9
17,1,0,1,0,0,179,10
17,1,0,0,1,0,64,11
17,3,0,1,0,0,6,12
17,2,1,1,1,1,163,13
17,4,0,1,0,0,115,14
17,4,0,1,0,0,184,15
17,2,1,1,0,0,100,16
17,4,0,1,1,1,111,17
17,2,0,1,0,0,183,18
17,3,0,1,0,0,85,19
17,2,0,0,0,1,137,20
17,1,0,1,0,0,102,21
17,1,0,0,1,0,166,22
17,4,1,1,0,0,189,23
17,3,1,1,1,1,37,24
17,3,1,1,0,0,112,25
17,3,0,1,0,0,25,26
17,1,1,0,1,0,129,27
17,2,0,1,0,0,185,28
17,1,0,0,1,0,110,29
17,2,0,0,1,0,28,30
17,4,0,1,1,1,19,31
17,4,1,1,0,0,125,32
17,3,1,0,1,0,61,33
17,1,0,1,1,1,66,34
17,4,1,1,0,0,31,35
17,2,1,1,1,1,192,36
17,3,0,1,1,1,147,37
17,2,0,1,0,0,126,38
17,1,0,1,0,0,30,39
17,4,0,0,0,1,52,40
17,2,0,0,0,1,167,41
17,3,0,1,0,0,146,42
17,3,1,1,0,0,121,43
17,4,0,1,0,0,26,44
17,4,0,0,1,0,47,45
17,1,0,0,1,0,95,46
17,1,0,0,0,1,69,47
17,2,1,1,0,0,133,48
17,3,0,1,1,1,34,49
17,3,0,1,0,0,113,50
17,1,1,0,1,0,7,51
17,2,1,1,0,0,80,52
17,1,0,1,1,1,155,53
17,4,0,1,0,0,99,54
17,2,1,1,0,0,139,55
17,4,0,0,1,0,187,56
17,2,0,0,0,1,14,57
17,1,0,0,0,1,141,58
17,4,1,0,1,0,2,59
17,1,0,0,0,1,119,60
17,4,0,0,1,0,56,61
17,3,0,1,0,0,4,62
17,3,0,1,1,1,76,63
17,2,1,1,0,0,50,64
17,4,0,0,1,0,71,65
17,2,1,1,0,0,44,66
17,1,0,1,1,1,103,67
17,3,0,1,1,1,150,68
17,4,1,1,0,0,143,69
17,1,0,1,0,0,98,70
17,3,0,0,1,0,88,71
17,2,1,1,0,0,32,72
17,2,1,1,0,0,122,73
17,4,0,1,0,0,20,74
17,4,0,0,0,1,128,75
17,2,1,1,0,0,43,76
17,1,1,0,1,0,78,77
17,1,0,0,1,0,11,78
17,3,0,0,1,0,40,79
17,3,0,1,0,0,156,80
17,1,0,0,1,0,104,81
17,1,0,0,1,0,62,82
17,4,1,1,1,1,165,83
17,3,0,1,0,0,72,84
17,2,0,0,1,0,174,85
17,3,0,1,0,0,13,86
17,2,1,1,0,0,79,87
17,4,1,1,1,1,154,88
17,3,1,1,0,0,16,89
17,2,0,0,1,0,59,90
17,1,1,1,0,0,1,91
17,4,1,1,1,1,176,92
17,1,0,1,0,0,123,93
17,2,0,1,0,0,131,94
17,3,1,1,1,1,89,95
17,4,1,1,0,0,45,96
17,4,0,0,1,0,58,97
17,2,1,1,0,0,145,98
17,1,0,0,1,0,172,99
17,4,0,0,0,1,117,100
17,2,0,1,0,0,188,101
17,3,1,1,0,0,90,102
17,3,0,1,0,0,53,103
17,1,1,1,1,1,60,104
17,2,1,1,0,0,186,105
17,3,0,1,0,0,57,106
17,3,0,0,1,0,23,107
17,2,0,0,0,1,15,108
17,4,0,1,0,0,135,109
17,1,0,0,1,0,170,110
17,1,0,0,1,0,191,111
17,4,1,1,1,1,74,112
17,2,0,1,0,0,8,113
17,3,0,0,1,0,159,114
17,2,0,1,1,1,73,115
17,4,1,1,0,0,157,116
17,4,1,1,1,1,144,117
17,1,1,0,1,0,151,118
17,3,0,1,1,1,39,119
17,1,0,0,1,0,81,120
17,1,1,1,0,0,96,121
17,2,1,1,0,0,153,122
17,4,0,1,1,1,140,123
17,1,1,0,1,0,97,124
17,2,0,0,1,0,68,125
17,4,0,0,1,0,33,126
17,3,0,1,0,0,162,127
17,3,0,0,0,1,18,128
18,4,0,1,1,1,86,1
18,1,0,0,1,0,118,2
18,3,1,1,1,1,161,3
18,2,1,1,0,0,107,4
18,4,0,1,0,0,3,5
18,3,1,1,1,1,124,6
18,2,1,1,1,1,177,7
18,1,1,0,0,NaN,181,8
18,4,1,1,1,1,29,9
18,3,1,1,0,0,100,10
18,2,1,1,0,0,179,11
18,1,0,0,1,0,115,12
18,2,1,1,0,0,64,13
18,1,0,1,0,0,184,14
18,4,1,1,1,1,6,15
18,3,0,1,1,1,163,16
18,3,0,0,0,1,183,17
18,2,0,1,1,1,102,18
18,2,0,0,0,1,166,19
18,1,0,0,1,0,111,20
18,1,1,1,0,0,189,21
18,4,1,1,1,1,37,22
18,4,0,1,1,1,85,23
18,3,0,1,0,0,137,24
18,2,0,0,0,1,110,25
18,1,1,1,0,0,125,26
18,4,1,1,1,1,112,27
18,3,1,1,0,0,28,28
18,4,1,1,1,1,25,29
18,3,0,1,0,0,185,30
18,1,1,1,0,0,19,31
18,2,0,1,0,0,129,32
18,4,0,1,0,0,147,33
18,2,1,1,1,1,30,34
18,3,0,1,0,0,126,35
18,1,1,0,1,0,52,36
18,1,0,1,1,1,31,37
18,4,1,1,0,0,61,38
18,2,0,0,1,0,66,39
18,3,1,1,0,0,192,40
18,4,1,1,1,1,121,41
18,1,0,0,0,1,47,42
18,3,1,1,0,0,133,43
18,2,1,1,1,1,69,44
18,4,0,0,0,1,146,45
18,1,0,1,0,0,26,46
18,3,1,1,1,1,167,47
18,2,0,0,0,1,95,48
18,2,1,1,0,0,7,49
18,4,0,1,0,0,113,50
18,3,1,1,0,0,80,51
18,1,0,0,1,0,187,52
18,2,0,0,1,0,155,53
18,4,1,1,1,1,34,54
18,3,1,1,0,0,139,55
18,1,1,0,1,0,99,56
18,3,0,1,1,1,14,57
18,2,0,1,0,0,119,58
18,1,0,0,1,0,56,59
18,2,1,1,1,1,141,60
18,4,0,1,0,0,4,61
18,4,1,1,0,0,76,62
18,1,0,1,0,0,2,63
18,3,1,1,1,1,50,64
18,1,0,0,1,0,71,65
18,2,1,1,0,0,98,66
18,4,1,1,1,1,88,67
18,1,0,0,1,0,143,68
18,3,0,1,1,1,44,69
18,2,1,0,0,1,103,70
18,4,1,1,1,1,150,71
18,3,1,1,0,0,32,72
18,1,0,0,0,1,128,73
18,1,0,0,1,0,20,74
18,3,0,1,1,1,43,75
18,2,1,1,1,1,78,76
18,3,1,1,1,1,122,77
18,4,0,0,1,0,40,78
18,4,1,1,1,1,156,79
18,2,0,1,0,0,11,80
18,1,0,1,0,0,154,81
18,2,0,1,0,0,62,82
18,3,1,1,1,1,79,83
18,1,1,0,1,0,165,84
18,4,1,1,1,1,72,85
18,3,0,1,1,1,174,86
18,2,0,1,0,0,104,87
18,4,1,1,1,1,13,88
18,1,0,0,1,0,45,89
18,4,1,1,1,1,89,90
18,3,1,1,1,1,131,91
18,1,1,1,0,0,176,92
18,4,1,1,0,0,16,93
18,3,1,1,0,0,59,94
18,2,0,0,1,0,1,95
18,2,0,1,0,0,123,96
18,4,0,0,0,1,53,97
18,2,1,1,0,0,60,98
18,3,0,0,1,0,145,99
18,1,0,0,0,1,117,100
18,1,0,0,1,2,58,101
18,2,0,0,0,1,172,102
18,3,1,1,1,1,188,103
18,4,1,1,1,1,90,104
18,3,0,1,1,1,186,105
18,1,1,1,0,0,74,106
18,2,1,1,0,0,170,107
18,2,1,0,1,2,191,108
18,1,0,0,1,0,135,109
18,4,0,1,0,0,57,110
18,3,1,1,1,1,15,111
18,4,1,1,1,1,23,112
18,4,1,1,0,0,159,113
18,1,1,1,0,0,157,114
18,2,1,1,0,0,81,115
18,3,0,1,0,0,8,116
18,3,0,1,1,1,73,117
18,2,1,1,1,1,151,118
18,4,0,0,0,1,39,119
18,1,1,0,1,0,144,120
18,3,1,1,0,0,68,121
18,3,0,0,0,1,153,122
18,4,0,1,0,0,18,123
18,2,1,1,0,0,97,124
18,4,0,0,1,0,162,125
18,1,1,0,1,0,140,126
18,2,1,1,0,0,96,127
18,1,1,1,0,0,33,128
19,2,0,1,0,0,181,1
19,3,0,1,0,0,107,2
19,4,1,1,1,1,161,3
19,1,0,0,1,0,86,4
19,1,0,1,0,0,3,5
19,2,0,1,1,1,118,6
19,3,0,1,1,1,177,7
19,4,1,1,0,0,124,8
19,4,1,1,1,1,100,9
19,4,1,1,1,1,163,10
19,3,0,1,1,1,64,11
19,3,0,1,1,1,179,12
19,1,0,1,0,0,29,13
19,1,0,0,1,0,6,14
19,2,0,0,0,1,115,15
19,2,0,1,0,0,184,16
19,1,0,0,1,0,85,17
19,4,0,0,1,0,183,18
19,1,1,0,0,1,37,19
19,3,0,1,1,1,102,20
19,3,0,1,0,0,166,21
19,2,0,1,1,1,189,22
19,2,0,1,1,1,111,23
19,4,1,1,0,0,137,24
19,2,1,1,0,0,19,25
19,1,1,1,0,0,112,26
19,4,1,1,0,0,185,27
19,3,1,1,1,1,129,28
19,4,1,1,0,0,28,29
19,1,1,0,1,0,25,30
19,3,0,0,1,0,110,31
19,2,1,0,1,0,125,32
19,2,0,1,1,1,52,33
19,4,1,1,1,1,192,34
19,1,0,0,0,1,61,35
19,3,0,1,0,0,66,36
19,3,1,0,0,1,30,37
19,2,1,0,1,0,31,38
19,1,0,1,0,0,147,39
19,4,0,1,0,0,126,40
19,4,1,1,1,1,167,41
19,1,0,0,1,0,121,42
19,3,1,1,0,0,69,43
19,2,1,1,0,0,47,44
19,1,0,1,1,1,146,45
19,2,1,1,0,0,26,46
19,3,0,1,1,1,95,47
19,4,1,1,1,1,133,48
19,1,0,0,1,0,113,49
19,1,0,1,0,0,34,50
19,2,1,1,0,0,187,51
19,3,0,1,0,0,7,52
19,4,1,1,0,0,139,53
19,4,1,1,0,0,80,54
19,3,0,0,0,1,155,55
19,2,0,1,0,0,99,56
19,4,1,1,0,0,50,57
19,2,1,1,1,1,2,58
19,1,0,1,0,0,4,59
19,3,1,1,1,1,119,60
19,3,0,0,0,1,141,61
19,4,0,0,0,1,14,62
19,2,0,1,0,0,56,63
19,1,1,0,1,0,76,64
19,4,1,1,1,1,44,65
19,2,0,1,0,0,71,66
19,4,1,1,0,0,32,67
19,1,0,0,1,0,150,68
19,1,0,0,1,0,88,69
19,2,0,0,1,0,143,70
19,3,0,1,0,0,103,71
19,3,0,0,0,1,98,72
19,2,0,1,0,0,128,73
19,3,1,0,0,1,78,74
19,3,0,1,1,1,11,75
19,1,0,1,1,1,40,76
19,2,0,1,0,0,20,77
19,1,1,0,1,0,156,78
19,4,1,1,1,1,122,79
19,4,1,1,0,0,43,80
19,3,0,0,1,0,62,81
19,3,0,1,0,0,104,82
19,2,1,1,1,1,154,83
19,1,1,1,0,0,72,84
19,1,1,1,0,0,13,85
19,4,1,1,0,0,79,86
19,2,0,1,1,1,165,87
19,4,0,1,1,1,174,88
19,4,1,1,0,0,131,89
19,3,0,1,1,1,123,90
19,1,1,0,1,0,16,91
19,2,1,1,1,1,45,92
19,3,0,1,0,0,1,93
19,1,1,1,0,0,89,94
19,4,1,1,1,1,59,95
19,2,1,1,0,0,176,96
19,4,1,1,1,1,145,97
19,2,0,1,0,0,117,98
19,3,0,1,1,1,172,99
19,1,0,1,0,0,53,100
19,2,0,1,0,0,58,101
19,4,1,1,1,1,188,102
19,1,0,0,0,1,90,103
19,3,1,1,0,0,60,104
19,3,1,1,1,1,170,105
19,1,0,1,0,0,57,106
19,3,0,1,0,0,191,107
19,2,1,1,1,1,74,108
19,2,0,1,0,0,135,109
19,4,1,1,1,1,186,110
19,4,1,1,1,1,15,111
19,1,0,0,1,0,23,112
19,1,0,1,0,0,159,113
19,4,1,1,1,1,73,114
19,3,0,0,0,1,151,115
19,1,0,0,0,1,39,116
19,4,1,1,1,1,8,117
19,2,1,1,1,1,157,118
19,3,1,1,0,0,81,119
19,2,1,1,1,1,144,120
19,1,0,1,1,1,162,121
19,4,0,1,1,1,153,122
19,3,1,1,1,1,96,123
19,4,1,1,0,0,68,124
19,1,1,1,1,1,18,125
19,2,1,1,1,1,33,126
19,2,1,1,1,1,140,127
19,3,1,1,0,0,97,128
20,4,0,1,0,0,118,1
20,1,0,1,0,0,107,2
20,4,1,1,1,1,181,3
20,2,0,1,1,1,161,4
20,2,0,1,1,1,124,5
20,3,1,0,0,1,86,6
20,3,1,1,1,1,3,7
20,1,0,0,1,0,177,8
20,4,0,1,0,0,184,9
20,1,0,0,0,1,179,10
20,2,1,1,1,1,100,11
20,1,0,0,1,0,64,12
20,4,0,1,1,1,115,13
20,3,0,1,1,1,29,14
20,2,1,1,1,1,163,15
20,3,0,1,0,0,6,16
20,4,1,1,0,0,189,17
20,1,0,1,0,0,102,18
20,4,0,1,1,1,111,19
20,2,0,0,0,NaN,137,20
20,3,1,1,1,1,37,21
20,2,0,1,1,1,183,22
20,1,0,0,1,0,166,23
20,3,0,1,0,0,85,24
20,3,1,1,1,1,25,25
20,4,1,1,0,0,125,26
20,3,1,1,1,1,112,27
20,2,0,1,0,0,185,28
20,1,1,1,1,1,129,29
20,4,0,0,0,NaN,19,30
20,1,0,0,0,1,110,31
20,2,0,0,1,0,28,32
20,2,0,0,0,1,126,33
20,1,0,0,0,1,30,34
20,1,0,0,1,0,66,35
20,4,1,1,0,0,52,36
20,4,1,1,0,0,31,37
20,3,1,0,0,1,61,38
20,3,0,1,0,0,147,39
20,2,1,1,0,0,192,40
20,3,0,1,0,0,146,41
20,3,1,1,1,1,121,42
20,2,1,1,1,1,133,43
20,4,0,0,1,0,47,44
20,2,0,0,1,0,167,45
20,1,0,1,0,0,69,46
20,1,1,0,0,1,95,47
20,4,1,1,1,1,26,48
20,2,1,1,1,1,139,49
20,3,0,0,1,0,34,50
20,4,1,1,0,0,99,51
20,4,1,1,1,1,187,52
20,2,1,1,1,1,80,53
20,1,1,1,0,0,7,54
20,1,0,0,0,1,155,55
20,3,0,1,1,1,113,56
20,3,0,1,1,1,4,57
20,1,1,0,1,0,119,58
20,4,0,1,0,0,2,59
20,2,0,1,0,0,14,60
20,3,0,1,0,0,76,61
20,1,0,0,1,0,141,62
20,2,1,1,0,0,50,63
20,4,0,1,1,1,56,64
20,2,1,1,1,1,44,65
20,3,0,1,0,0,150,66
20,1,0,1,0,0,103,67
20,1,0,1,0,0,98,68
20,4,1,1,0,0,143,69
20,2,1,1,1,1,32,70
20,3,1,1,1,1,88,71
20,4,0,0,1,0,71,72
20,4,1,1,0,0,20,73
20,3,0,0,1,0,40,74
20,1,1,1,0,0,78,75
20,2,1,1,1,1,43,76
20,3,1,1,1,1,156,77
20,2,1,1,0,0,122,78
20,1,1,0,1,0,11,79
20,4,1,1,1,1,128,80
20,4,0,1,0,0,154,81
20,3,1,1,1,1,13,82
20,4,1,1,0,0,165,83
20,2,0,1,0,0,174,84
20,3,0,1,0,0,72,85
20,1,0,0,1,0,62,86
20,2,1,1,1,1,79,87
20,1,1,0,1,0,104,88
20,2,0,1,0,0,59,89
20,1,0,0,0,1,123,90
20,4,1,1,0,0,176,91
20,3,1,1,0,0,16,92
20,3,1,1,1,1,89,93
20,1,1,0,1,0,1,94
20,4,1,1,0,0,45,95
20,2,1,1,0,0,131,96
20,3,0,1,0,0,90,97
20,2,1,1,0,0,188,98
20,4,1,1,1,1,58,99
20,1,0,1,1,1,172,100
20,1,1,1,0,0,60,101
20,4,1,1,1,1,117,102
20,3,0,0,0,1,53,103
20,2,1,0,0,1,145,104
20,4,0,1,1,1,135,105
20,1,0,1,1,1,170,106
20,2,1,1,0,0,186,107
20,3,1,1,0,0,23,108
20,2,0,0,0,1,15,109
20,4,1,1,1,1,74,110
20,1,0,0,1,0,191,111
20,3,0,1,1,1,57,112
20,3,1,1,0,0,159,113
20,1,1,1,0,0,81,114
20,1,1,0,1,0,151,115
20,4,1,1,0,0,157,116
20,3,0,0,1,0,39,117
20,2,0,1,0,0,73,118
20,4,1,1,1,1,144,119
20,2,1,1,0,0,8,120
20,4,0,1,0,0,33,121
20,2,1,1,1,1,68,122
20,2,0,0,0,1,153,123
20,3,0,1,0,0,18,124
20,3,0,0,1,0,162,125
20,4,1,1,1,1,140,126
20,1,1,0,1,0,96,127
20,1,1,1,0,0,97,128
21,1,0,1,0,0,181,1
21,2,1,1,1,1,107,2
21,4,0,0,1,0,86,3
21,2,0,0,1,0,177,4
21,3,1,1,1,1,161,5
21,1,0,1,0,0,118,6
21,3,0,0,0,1,124,7
21,4,0,1,0,0,3,8
21,1,0,0,1,0,115,9
21,4,0,0,1,0,29,10
21,1,0,1,0,0,184,11
21,3,0,1,1,1,163,12
21,3,0,1,1,1,100,13
21,2,0,1,1,1,179,14
21,2,0,1,1,1,64,15
21,4,1,1,0,0,6,16
21,3,0,1,0,0,137,17
21,1,0,1,1,1,111,18
21,4,0,1,1,1,85,19
21,4,0,0,1,0,37,20
21,1,0,1,0,0,189,21
21,2,0,0,0,1,102,22
21,2,0,1,0,0,166,23
21,3,0,1,0,0,183,24
21,1,0,1,0,0,19,25
21,4,1,1,0,0,25,26
21,4,0,1,0,0,112,27
21,2,0,1,1,1,129,28
21,3,1,0,1,0,185,29
21,3,0,0,1,0,28,30
21,2,0,0,0,1,110,31
21,1,0,1,0,0,125,32
21,3,0,0,1,0,126,33
21,2,0,1,1,1,66,34
21,3,1,1,1,1,192,35
21,4,1,1,1,1,147,36
21,4,1,0,0,1,61,37
21,2,0,0,1,0,30,38
21,1,0,1,0,0,52,39
21,1,0,1,0,0,31,40
21,1,0,0,0,1,47,41
21,4,0,1,0,0,121,42
21,2,0,0,1,0,69,43
